46,0,59,4243759828942120,2018-05-26 03:01:11
54,0,70,4243759828942120,2018-05-26 03:02:11
58,0,85,4243759828942120,2018-05-26 03:03:11
68,0,99,4243759828942120,2018-05-26 03:04:11
76,0,120,4243759828942120,2018-05-26 03:05:12
83,0,134,4243759828942120,2018-05-26 03:06:12
89,0,143,4243759828942120,2018-05-26 03:07:12
95,0,151,4243759828942120,2018-05-26 03:08:12
100,0,161,4243759828942120,2018-05-26 03:09:12
105,0,168,4243759828942120,2018-05-26 03:10:12
109,0,175,4243759828942120,2018-05-26 03:11:13
113,0,178,4243759828942120,2018-05-26 03:12:13
118,0,182,4243759828942120,2018-05-26 03:13:13
125,0,186,4243759828942120,2018-05-26 03:14:13
132,0,190,4243759828942120,2018-05-26 03:15:14
137,0,197,4243759828942120,2018-05-26 03:16:14
145,0,201,4243759828942120,2018-05-26 03:17:14
151,0,202,4243759828942120,2018-05-26 03:18:14
156,0,207,4243759828942120,2018-05-26 03:19:14
158,0,209,4243759828942120,2018-05-26 03:20:15
161,0,214,4243759828942120,2018-05-26 03:21:15
166,0,219,4243759828942120,2018-05-26 03:22:15
173,0,222,4243759828942120,2018-05-26 03:23:15
179,0,224,4243759828942120,2018-05-26 03:24:15
182,0,227,4243759828942120,2018-05-26 03:25:15
186,0,232,4243759828942120,2018-05-26 03:26:16
190,0,237,4243759828942120,2018-05-26 03:27:16
196,0,241,4243759828942120,2018-05-26 03:28:16
199,0,245,4243759828942120,2018-05-26 03:29:16
201,0,248,4243759828942120,2018-05-26 03:30:16
203,0,249,4243759828942120,2018-05-26 03:31:17
207,0,251,4243759828942120,2018-05-26 03:32:17
208,0,252,4243759828942120,2018-05-26 03:33:17
211,0,256,4243759828942120,2018-05-26 03:34:17
213,0,260,4243759828942120,2018-05-26 03:35:18
214,0,263,4243759828942120,2018-05-26 03:36:18
217,0,268,4243759828942120,2018-05-26 03:37:18
218,0,272,4243759828942120,2018-05-26 03:38:18
224,0,274,4243759828942120,2018-05-26 03:39:18
