30,1,22,4244596693529398,2018-05-28 10:28:31
34,1,23,4244596693529398,2018-05-28 10:29:31
37,1,25,4244596693529398,2018-05-28 10:31:53
39,1,25,4244596693529398,2018-05-28 10:32:53
43,1,26,4244596693529398,2018-05-28 10:33:53
46,1,26,4244596693529398,2018-05-28 10:34:53
51,1,26,4244596693529398,2018-05-28 10:35:53
53,1,26,4244596693529398,2018-05-28 10:36:54
53,1,28,4244596693529398,2018-05-28 10:37:54
55,1,30,4244596693529398,2018-05-28 10:38:54
57,1,30,4244596693529398,2018-05-28 10:39:54
60,1,31,4244596693529398,2018-05-28 10:40:54
60,1,33,4244596693529398,2018-05-28 10:41:55
63,1,35,4244596693529398,2018-05-28 10:42:55
65,1,36,4244596693529398,2018-05-28 10:43:55
68,1,36,4244596693529398,2018-05-28 10:44:55
68,1,37,4244596693529398,2018-05-28 10:45:55
70,1,37,4244596693529398,2018-05-28 10:46:55
72,1,37,4244596693529398,2018-05-28 10:47:56
74,2,37,4244596693529398,2018-05-28 10:48:56
76,2,37,4244596693529398,2018-05-28 10:49:56
77,2,37,4244596693529398,2018-05-28 10:50:56
80,2,37,4244596693529398,2018-05-28 10:51:56
83,2,37,4244596693529398,2018-05-28 10:52:57
84,2,38,4244596693529398,2018-05-28 10:53:57
86,2,38,4244596693529398,2018-05-28 10:54:57
86,2,39,4244596693529398,2018-05-28 10:55:57
87,2,40,4244596693529398,2018-05-28 10:56:58
90,2,40,4244596693529398,2018-05-28 10:57:58
90,2,40,4244596693529398,2018-05-28 10:58:58
92,2,40,4244596693529398,2018-05-28 10:59:58
95,2,41,4244596693529398,2018-05-28 11:00:58
95,2,41,4244596693529398,2018-05-28 11:01:59
97,2,41,4244596693529398,2018-05-28 11:02:59
98,2,41,4244596693529398,2018-05-28 11:03:59
99,2,41,4244596693529398,2018-05-28 11:04:59
99,2,41,4244596693529398,2018-05-28 11:06:00
101,2,41,4244596693529398,2018-05-28 11:07:00
104,2,41,4244596693529398,2018-05-28 11:08:00
105,2,41,4244596693529398,2018-05-28 11:09:00
108,2,42,4244596693529398,2018-05-28 11:10:00
110,2,42,4244596693529398,2018-05-28 11:11:01
111,2,42,4244596693529398,2018-05-28 11:12:01
112,2,42,4244596693529398,2018-05-28 11:13:01
113,2,42,4244596693529398,2018-05-28 11:14:01
115,3,42,4244596693529398,2018-05-28 11:15:01
117,3,43,4244596693529398,2018-05-28 11:16:02
122,3,44,4244596693529398,2018-05-28 11:17:02
122,3,44,4244596693529398,2018-05-28 11:18:02
124,4,45,4244596693529398,2018-05-28 11:19:02
125,4,45,4244596693529398,2018-05-28 11:20:03
127,4,45,4244596693529398,2018-05-28 11:21:03
128,4,45,4244596693529398,2018-05-28 11:22:03
130,4,46,4244596693529398,2018-05-28 11:23:03
132,4,46,4244596693529398,2018-05-28 11:24:03
133,4,46,4244596693529398,2018-05-28 11:25:04
134,4,46,4244596693529398,2018-05-28 11:26:04
134,4,46,4244596693529398,2018-05-28 11:27:04
134,4,46,4244596693529398,2018-05-28 11:28:04
135,4,46,4244596693529398,2018-05-28 11:29:04
136,4,46,4244596693529398,2018-05-28 11:30:05
137,4,46,4244596693529398,2018-05-28 11:31:05
137,4,46,4244596693529398,2018-05-28 11:32:05
137,4,46,4244596693529398,2018-05-28 11:33:05
138,4,47,4244596693529398,2018-05-28 11:34:05
139,4,47,4244596693529398,2018-05-28 11:35:06
140,4,47,4244596693529398,2018-05-28 11:36:06
142,4,47,4244596693529398,2018-05-28 11:37:06
142,4,47,4244596693529398,2018-05-28 11:38:06
144,4,47,4244596693529398,2018-05-28 11:39:06
144,5,47,4244596693529398,2018-05-28 11:40:07
145,5,47,4244596693529398,2018-05-28 11:41:07
148,5,47,4244596693529398,2018-05-28 11:42:07
148,5,47,4244596693529398,2018-05-28 11:43:07
150,5,48,4244596693529398,2018-05-28 11:44:08
150,5,48,4244596693529398,2018-05-28 11:45:08
151,5,48,4244596693529398,2018-05-28 11:46:08
152,5,48,4244596693529398,2018-05-28 11:47:08
152,5,48,4244596693529398,2018-05-28 11:48:08
154,5,48,4244596693529398,2018-05-28 11:49:09
156,5,49,4244596693529398,2018-05-28 11:50:09
159,6,50,4244596693529398,2018-05-28 11:51:09
159,6,50,4244596693529398,2018-05-28 11:52:09
159,6,50,4244596693529398,2018-05-28 11:53:09
161,6,51,4244596693529398,2018-05-28 11:54:10
161,6,51,4244596693529398,2018-05-28 11:55:10
164,6,51,4244596693529398,2018-05-28 11:56:10
165,6,51,4244596693529398,2018-05-28 11:57:10
166,6,51,4244596693529398,2018-05-28 11:58:10
166,6,51,4244596693529398,2018-05-28 11:59:11
169,6,52,4244596693529398,2018-05-28 12:00:11
169,6,52,4244596693529398,2018-05-28 12:01:11
170,6,52,4244596693529398,2018-05-28 12:02:11
172,6,52,4244596693529398,2018-05-28 12:03:12
172,6,52,4244596693529398,2018-05-28 12:04:12
173,6,52,4244596693529398,2018-05-28 12:05:12
173,6,52,4244596693529398,2018-05-28 12:06:12
173,6,52,4244596693529398,2018-05-28 12:07:13
173,7,52,4244596693529398,2018-05-28 12:08:13
174,7,52,4244596693529398,2018-05-28 12:09:13
176,7,52,4244596693529398,2018-05-28 12:10:13
177,7,52,4244596693529398,2018-05-28 12:11:14
177,7,52,4244596693529398,2018-05-28 12:12:14
178,7,52,4244596693529398,2018-05-28 12:13:14
178,7,52,4244596693529398,2018-05-28 12:14:14
178,7,52,4244596693529398,2018-05-28 12:15:14
179,7,52,4244596693529398,2018-05-28 12:16:15
179,7,52,4244596693529398,2018-05-28 12:17:15
181,7,52,4244596693529398,2018-05-28 12:18:15
185,7,52,4244596693529398,2018-05-28 12:19:15
187,7,52,4244596693529398,2018-05-28 12:20:15
188,7,52,4244596693529398,2018-05-28 12:21:16
188,7,52,4244596693529398,2018-05-28 12:22:16
189,7,52,4244596693529398,2018-05-28 12:23:16
190,7,52,4244596693529398,2018-05-28 12:24:16
191,7,52,4244596693529398,2018-05-28 12:25:17
194,7,53,4244596693529398,2018-05-28 12:26:17
196,7,53,4244596693529398,2018-05-28 12:27:17
196,7,53,4244596693529398,2018-05-28 12:28:17
197,7,53,4244596693529398,2018-05-28 12:29:18
199,7,53,4244596693529398,2018-05-28 12:30:18
199,7,53,4244596693529398,2018-05-28 12:31:18
201,7,53,4244596693529398,2018-05-28 12:32:18
201,7,53,4244596693529398,2018-05-28 12:33:18
204,7,53,4244596693529398,2018-05-28 12:34:18
204,7,53,4244596693529398,2018-05-28 12:35:19
204,7,53,4244596693529398,2018-05-28 12:36:19
205,7,53,4244596693529398,2018-05-28 12:37:19
206,7,53,4244596693529398,2018-05-28 12:38:19
207,7,53,4244596693529398,2018-05-28 12:39:20
207,7,53,4244596693529398,2018-05-28 12:40:20
207,7,53,4244596693529398,2018-05-28 12:41:20
207,7,53,4244596693529398,2018-05-28 12:42:20
207,7,53,4244596693529398,2018-05-28 12:43:20
210,7,53,4244596693529398,2018-05-28 12:44:21
210,7,53,4244596693529398,2018-05-28 12:45:21
210,7,53,4244596693529398,2018-05-28 12:46:21
211,7,53,4244596693529398,2018-05-28 12:47:21
211,7,53,4244596693529398,2018-05-28 12:48:21
213,7,53,4244596693529398,2018-05-28 12:49:22
214,7,53,4244596693529398,2018-05-28 12:50:22
215,7,54,4244596693529398,2018-05-28 12:51:22
217,7,54,4244596693529398,2018-05-28 12:52:22
218,7,54,4244596693529398,2018-05-28 12:53:22
218,7,54,4244596693529398,2018-05-28 12:54:23
219,7,54,4244596693529398,2018-05-28 12:55:23
219,7,54,4244596693529398,2018-05-28 12:56:23
219,7,54,4244596693529398,2018-05-28 12:57:23
219,7,54,4244596693529398,2018-05-28 12:58:24
220,7,54,4244596693529398,2018-05-28 12:59:24
222,7,54,4244596693529398,2018-05-28 13:00:24
223,7,54,4244596693529398,2018-05-28 13:01:24
224,7,54,4244596693529398,2018-05-28 13:02:24
224,7,54,4244596693529398,2018-05-28 13:03:25
224,7,54,4244596693529398,2018-05-28 13:04:25
225,7,54,4244596693529398,2018-05-28 13:05:25
225,7,54,4244596693529398,2018-05-28 13:06:25
225,7,54,4244596693529398,2018-05-28 13:07:25
225,7,54,4244596693529398,2018-05-28 13:08:26
225,7,54,4244596693529398,2018-05-28 13:09:26
225,7,54,4244596693529398,2018-05-28 13:10:26
226,7,54,4244596693529398,2018-05-28 13:11:27
226,7,54,4244596693529398,2018-05-28 13:12:27
226,7,54,4244596693529398,2018-05-28 13:13:27
226,7,54,4244596693529398,2018-05-28 13:14:27
227,7,54,4244596693529398,2018-05-28 13:15:27
227,7,54,4244596693529398,2018-05-28 13:16:28
227,7,54,4244596693529398,2018-05-28 13:17:28
229,7,54,4244596693529398,2018-05-28 13:18:28
229,7,54,4244596693529398,2018-05-28 13:19:28
229,7,54,4244596693529398,2018-05-28 13:20:28
230,7,54,4244596693529398,2018-05-28 13:21:29
230,7,54,4244596693529398,2018-05-28 13:22:29
230,7,55,4244596693529398,2018-05-28 13:23:29
230,7,55,4244596693529398,2018-05-28 13:24:29
231,7,55,4244596693529398,2018-05-28 13:25:29
232,7,55,4244596693529398,2018-05-28 13:26:30
232,7,55,4244596693529398,2018-05-28 13:27:30
232,7,55,4244596693529398,2018-05-28 13:28:30
232,7,55,4244596693529398,2018-05-28 13:29:30
233,7,55,4244596693529398,2018-05-28 13:30:31
233,7,55,4244596693529398,2018-05-28 13:31:31
233,7,55,4244596693529398,2018-05-28 13:32:31
233,8,55,4244596693529398,2018-05-28 13:33:31
233,8,55,4244596693529398,2018-05-28 13:34:31
234,8,55,4244596693529398,2018-05-28 13:35:32
235,8,55,4244596693529398,2018-05-28 13:36:32
235,8,55,4244596693529398,2018-05-28 13:37:32
236,8,56,4244596693529398,2018-05-28 13:38:32
236,8,56,4244596693529398,2018-05-28 13:39:33
237,8,56,4244596693529398,2018-05-28 13:40:33
237,8,56,4244596693529398,2018-05-28 13:41:33
237,8,57,4244596693529398,2018-05-28 13:42:33
237,8,57,4244596693529398,2018-05-28 13:43:33
238,8,57,4244596693529398,2018-05-28 13:44:34
238,8,57,4244596693529398,2018-05-28 13:45:34
238,8,57,4244596693529398,2018-05-28 13:46:34
238,8,57,4244596693529398,2018-05-28 13:47:34
238,8,57,4244596693529398,2018-05-28 13:48:34
238,8,57,4244596693529398,2018-05-28 13:49:35
238,8,57,4244596693529398,2018-05-28 13:50:35
238,8,57,4244596693529398,2018-05-28 13:51:35
239,8,57,4244596693529398,2018-05-28 13:52:36
239,8,57,4244596693529398,2018-05-28 13:53:36
239,8,57,4244596693529398,2018-05-28 13:54:36
239,8,57,4244596693529398,2018-05-28 13:55:36
240,8,57,4244596693529398,2018-05-28 13:56:36
241,8,57,4244596693529398,2018-05-28 13:57:37
241,8,57,4244596693529398,2018-05-28 13:58:37
241,8,57,4244596693529398,2018-05-28 13:59:37
243,8,57,4244596693529398,2018-05-28 14:00:37
244,8,57,4244596693529398,2018-05-28 14:01:37
245,8,57,4244596693529398,2018-05-28 14:02:38
246,8,57,4244596693529398,2018-05-28 14:03:38
246,8,57,4244596693529398,2018-05-28 14:04:38
246,8,57,4244596693529398,2018-05-28 14:05:38
246,8,57,4244596693529398,2018-05-28 14:06:39
246,8,57,4244596693529398,2018-05-28 14:07:39
246,8,57,4244596693529398,2018-05-28 14:08:39
246,8,58,4244596693529398,2018-05-28 14:09:41
246,8,58,4244596693529398,2018-05-28 14:10:41
246,8,58,4244596693529398,2018-05-28 14:11:41
246,8,58,4244596693529398,2018-05-28 14:12:41
246,8,58,4244596693529398,2018-05-28 14:13:42
246,8,58,4244596693529398,2018-05-28 14:14:42
247,8,58,4244596693529398,2018-05-28 14:15:42
247,8,58,4244596693529398,2018-05-28 14:16:42
248,8,58,4244596693529398,2018-05-28 14:17:42
250,8,59,4244596693529398,2018-05-28 14:18:43
250,8,59,4244596693529398,2018-05-28 14:19:43
250,8,59,4244596693529398,2018-05-28 14:20:43
250,8,59,4244596693529398,2018-05-28 14:21:43
250,8,59,4244596693529398,2018-05-28 14:22:43
250,8,59,4244596693529398,2018-05-28 14:23:44
250,8,59,4244596693529398,2018-05-28 14:24:44
250,8,59,4244596693529398,2018-05-28 14:25:44
251,8,59,4244596693529398,2018-05-28 14:26:44
252,8,59,4244596693529398,2018-05-28 14:27:44
253,8,59,4244596693529398,2018-05-28 14:28:45
253,8,59,4244596693529398,2018-05-28 14:29:45
253,8,59,4244596693529398,2018-05-28 14:30:45
253,8,59,4244596693529398,2018-05-28 14:31:45
254,8,59,4244596693529398,2018-05-28 14:32:45
254,8,59,4244596693529398,2018-05-28 14:33:46
255,8,59,4244596693529398,2018-05-28 14:34:46
255,8,59,4244596693529398,2018-05-28 14:35:46
255,8,59,4244596693529398,2018-05-28 14:36:46
255,8,59,4244596693529398,2018-05-28 14:37:46
256,8,59,4244596693529398,2018-05-28 14:38:47
257,8,59,4244596693529398,2018-05-28 14:39:47
257,8,59,4244596693529398,2018-05-28 14:40:47
258,8,59,4244596693529398,2018-05-28 14:41:47
258,8,59,4244596693529398,2018-05-28 14:42:47
260,8,59,4244596693529398,2018-05-28 14:43:48
260,8,59,4244596693529398,2018-05-28 14:44:48
260,8,59,4244596693529398,2018-05-28 14:45:48
260,8,59,4244596693529398,2018-05-28 14:46:48
260,8,59,4244596693529398,2018-05-28 14:47:48
260,8,59,4244596693529398,2018-05-28 14:48:49
260,8,59,4244596693529398,2018-05-28 14:49:49
260,8,59,4244596693529398,2018-05-28 14:50:49
