34.99727,33.41865,32.14198,30.84447,28.56396,26.70978,24.7383,24.23177,23.52958,22.91445,21.4685,20.15846,19.14127,17.89726,16.49449,16.56386,16.49247,17.02245,19.4774,21.66154,24.28628,26.41834,29.26433,32.56598,35.27687,38.22399,40.35929,42.78127,45.91647,49.54677,50.89716,53.60148,56.76954,58.45242,60.1173,60.9013,61.68814,61.68692,61.56457,61.25068,60.27081,59.22399,58.57893,56.03438,53.6577,51.78693,49.16453,46.65295,44.59076,41.76631,39.37031,35.81687,32.53019,29.29811,25.48377,22.05845,18.70391,16.53959,14.33664,11.67428,8.44332,7.51835,5.85004,4.01143,3.78764,3.05875,2.55172,2.53959,3.33916,3.74709,3.96906,3.87319,3.85772,3.39377,3.40914,3.79371,3.5768,3.49368,3.68248,3.7748,3.70503,3.64708,3.27455,3.39701,3.43382,3.63161,3.75983,3.79017,3.87117,3.58135,3.52675,3.37294,3.47497,3.342,3.00536,2.74467,2.51957,2.99413,2.9006,2.90181,3.23642,3.09991,3.0633,2.98109,2.98443,2.80837,2.67287,2.6033,2.56062,2.5225,2.58975,2.38598,2.05006,2.07483,1.82192,1.65909,1.50491,1.36278,1.23609,1.12823,1.0426,0.9826,0.95162,0.95305,0.99028,1.06672,1.18575,1.35078,1.56518,1.83237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-271.43406,-60.0075,120.08311,270.88816,394.45802,492.84307,568.0937,622.26027,657.39318,675.54279,678.7595,669.09367,648.59568,619.31592,583.30477,542.6126,544.81818,546.49843,529.03802,503.21944,515.30347,488.01749,458.61209,425.41025,360.00384,296.41228,314.22318,294.04308,242.126,195.77247,202.17059,230.75104,329.33239,348.30802,360.47639,356.52321,346.16129,329.43776,307.80362,281.78147,250.60077,217.54101,175.84518,154.20831,145.75923,166.66296,171.07786,163.47305,142.35747,83.19466,24.77743,41.25665,60.15725,58.51795,63.93437,86.31166,103.98048,137.34048,156.68521,186.7747,212.54859,173.51856,157.08363,206.84326,249.34513,285.3153,315.20144,338.26029,354.68035,364.33633,368.49226,366.08555,356.21853,339.98574,319.93983,293.97158,262.21408,199.90141,124.99919,37.96552,88.94752,169.8284,165.16089,155.73991,191.05117,211.53089,226.83901,230.05784,226.13672,214.92517,196.10254,176.3333,236.54202,296.08484,233.80938,179.11134,208.12266,252.76105,289.10497,317.23653,337.2879,348.3968,351.37658,345.88512,332.14936,310.04813,279.97957,241.84326,229.03772,238.14359,284.70048,265.9275,241.9007,245.38255,255.33037,235.59652,211.85944,184.07706,152.43523,116.6036,76.80413,32.81889,-15.18789,-67.23086
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73952,0.83711,0.92579,1.00565,1.07676,1.13923,1.19313,1.23856,1.2756,1.30434,1.32487,1.33728,1.34165,1.33807,1.32663,1.30741,1.35261,1.24532,1.16443,1.16665,1.17191,0.98665,0.76337,0.73567,0.59551,0.5942,0.41501,0.36495,0.48508,0.51047,0.6123,0.69481,0.76873,0.79401,0.81171,0.80615,0.83406,0.91212,0.94458,0.83466,0.83264,0.82506,0.79624,0.91637,0.89514,0.77359,0.66316,0.64395,0.65922,0.6122,0.54394,0.37233,0.32228,0.4505,0.43533,0.41561,0.39134,0.51704,0.61584,0.61735,0.6037,0.68834,0.67772,0.65396,0.67378,0.64041,0.5949,0.53726,0.46749,0.34452,0.3786,0.37618,0.32258,0.25887,0.18505,0.01901,0.0267,0.11134,0.02265,-0.00475,0.01244,0.01749,0.12388,0.25149,0.28891,0.31823,0.3962,0.34392,0.396,0.43897,0.47285,0.37446,0.43412,0.48165,0.51704,0.5403,0.55142,0.55041,0.53726,0.51198,0.5313,0.49843,0.45444,0.39933,0.3331,0.25574,0.28072,0.27121,0.21256,0.25928,0.27455,0.24371,0.20781,0.1258,0.09445,0.05703,0.01355,-0.036,0.02184,-0.00647,-0.03883,-0.07524,0.05451,0.06007,0.06462,0.06816,0.07068,0.0722,0.07271,0.0722
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45442,2.49398,2.49221,2.4533,2.38146,2.28089,2.15581,2.01041,1.84891,1.67551,1.49442,1.30984,1.12599,0.94705,0.77725,0.62079,0.48074,0.6396,0.80038,0.6845,0.70745,0.6757,0.8015,0.65669,0.51694,0.57579,0.69643,0.72737,0.65396,0.64536,0.73294,0.78855,0.82192,0.94651,0.96875,0.97078,0.95257,0.91415,0.8555,0.69451,0.62473,0.53271,0.5319,0.47578,0.4054,0.37051,0.59804,0.60411,0.59399,0.5677,0.49985,0.48721,0.45738,0.41035,0.37749,0.43119,0.44332,0.39822,0.39266,0.42664,0.43473,0.57144,0.61189,0.63818,0.65032,0.6483,0.63212,0.60178,0.55729,0.49863,0.53929,0.48569,0.41996,0.3421,0.42229,0.34483,0.32966,0.30438,0.18687,0.12964,0.11599,0.20265,0.19608,0.17838,0.14956,0.22308,0.26211,0.252,0.29052,0.28092,0.26423,0.35393,0.35646,0.35393,0.34634,0.3337,0.31601,0.29326,0.26545,0.23258,0.19466,0.15168,0.10365,0.05056,-0.04864,-0.13823,-0.06472,-0.07837,-0.17919,-0.06017,0.02842,0.0719,0.11134,0.14673,0.09597
177.84488,187.24593,197.07867,202.65386,208.72262,218.02093,225.26626,232.05349,232.48134,231.6128,228.75205,224.63111,218.14026,211.59713,198.32582,183.51643,164.37071,147.92244,131.01406,117.67246,16.919,35.83477,54.92497,82.12984,118.0631,156.43837,192.52877,233.31287,273.31469,312.3241,353.31429,397.07352,439.03469,472.05552,496.04399,513.10517,518.94256,515.64435,485.8472,460.6037,442.063,428.0815,417.0184,407.50844,395.90333,380.40196,359.96714,343.48185,316.78855,284.51643,215.76823,296.1888,311.16392,313.22389,334.06988,352.86662,362.93852,373.53585,385.10143,389.76792,392.39842,389.20133,377.37345,327.04106,311.33492,288.19618,256.76985,224.72667,187.53706,182.63454,152.16877,147.04146,168.01861,186.22601,194.65224,192.07797,184.57771,179.4051,166.21337,128.94074,99.77692,161.41268,210.29315,239.47244,279.43452,300.43503,314.58702,324.42047,318.84124,316.91506,300.83719,285.65922,286.44201,272.04186,296.90292,294.93154,287.3965,276.53999,259.53686,240.71221,214.10355,226.66741,213.24218,199.00902,184.07589,168.55075,152.54154,136.15623,119.50276,102.68909,85.82318,69.01298,52.36644,35.99151,19.99616,4.48833,-10.42401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95569,1.40963,1.80734,2.15161,2.44525,2.69105,2.89181,3.05033,3.1694,3.25184,3.30043,3.31798,3.30728,3.27113,3.21233,3.13368,3.04368,2.99029,2.89342,2.81181,2.59399,2.37982,2.13025,1.96076,1.79331,1.59086,1.5677,1.64779,1.41571,1.32905,0.9997,0.85782,0.59642,0.69471,0.64546,0.50248,0.29214,0.11225,0.09293,0.00162,-0.02083,-0.03782,0.05046,0.17464,0.28102,0.29922,0.31136,0.31742,0.23531,0.25857,0.27374,0.28082,0.27981,0.2707,0.25351,0.10507,0.17241,0.18859,0.19466,0.24735,0.24987,0.35676,0.37446,0.30296,0.33583,0.35959,0.37425,0.37982,0.33522,0.33724,0.32915,0.31095,0.3961,0.39104,0.29578,0.26282,0.27546,0.27697,0.26737,0.3601,0.36161,0.35403,0.33734,0.31156,0.27667,0.23268,0.34978,0.33765,0.31945,0.29518,0.26484,0.22844,0.18596,0.13743,0.19628,0.16898,0.13763,0.10223,0.0628,0.07604,0.0452,0.01133,-0.02558,-0.06553,-0.1085,-0.04106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.08239,15.16534,15.02381,14.67858,14.15042,13.46013,12.62849,11.67627,10.62427,9.49326,8.30403,7.07736,5.83404,4.59484,3.38055,2.21195,0.52877,-1.30711,-1.4236,-1.59602,-1.41389,-1.11892,-1.03519,-0.78006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.62653,42.40532,47.92326,52.26338,55.50867,57.74216,59.04684,59.50574,59.20186,58.21821,56.6378,54.54364,52.01875,49.14613,46.0088,42.68976,39.59966,36.65446,34.34018,31.66255,29.50258,27.79411,25.0989,24.32663,22.42714,20.74871,19.86055,19.3425,18.79007,19.64435,21.28284,23.04237,23.18263,23.6577,23.7657,23.17292,22.47831,21.57994,20.15866,19.66731,17.97533,16.7209,14.69916,13.30691,11.44504,10.35221,8.51289,6.92487,5.54293,4.09799,2.90464,1.75053,0.79674,0.08221,-0.80696,-1.50945,-1.53757,-1.68733,-1.32743,-0.4687,-0.05794,0.02225,0.1444,0.14137,0.13631,0.12923,0.12013,0.10901,0.09586,0.0807,0.0635,0.04429,0.02306,-0.0002,-0.02548,-0.05279,-0.08211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.89346,41.18967,41.36024,41.40738,41.33329,41.14017,40.83023,40.40566,39.86866,39.22146,38.46623,37.60519,36.64054,35.57447,34.4092,33.14693,32.10456,31.30104,30.0904,27.56103,25.31742,21.69603,18.4327,17.25149,15.63748,13.57296,12.8201,12.86996,12.58348,12.85277,13.31672,12.67388,13.46284,13.00708,13.41764,13.12853,12.92214,12.76651,12.35403,12.29912,12.30488,12.19759,12.93508,12.88421,12.12691,10.17727,10.36192,9.91516,9.61027,9.21064,9.27556,9.00222,9.52129,10.81211,10.65376,10.54111,10.92305,11.12347,10.88148,10.64941,10.64819,10.18799,10.63303,10.27445,10.40783,10.05845,9.97128,9.48559,8.91243,8.54717,8.20235,7.50662,6.8562,5.54556,4.75994,4.10547,4.51097,4.46587,4.95581,5.03377,5.46274,5.34938,5.3966,5.69825,5.44878,5.66508,5.59561,5.32551,5.49722,5.74335,5.64455,5.2703,5.11073,5.07008,5.07301,5.1803,5.13975,4.82627,4.631,4.39377,3.61998,2.98706,2.42825,1.8291,1.74719,2.09111,2.59935,2.7208,2.61978,2.40479,2.43462,2.33886,2.39448,2.28779,2.13601,2.0359,1.91506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7754,57.79222,67.00535,73.62553,77.86348,79.92994,80.03565,78.39134,75.20774,70.69558,65.0656,58.52853,51.2951,43.57605,35.58211,27.52402,18.92851,9.34331,-0.02093,-10.61088,-8.99666,3.26292,7.23541,10.49621,10.52907,10.30569,10.06462,10.17727,10.17444,10.2791,10.62544,10.41966,10.39701,10.75538,10.4236,10.35686,10.16908,9.77146,9.54717,8.99363,8.75023,8.29973,7.67348,7.15209,6.93012,6.61179,5.98787,6.16028,7.16675,7.16068,7.08262,7.32167,7.05855,7.03337,7.03084,7.13773,7.9728,8.18617,8.51906,8.99292,9.19132,9.22975,9.1082,8.55294,8.5404,8.64911,8.49297,8.02225,8.21569,7.96845,7.89857,7.61897,7.21175,7.072,6.55557,6.57053,6.52725,6.58823,6.29892,6.35716,5.88391,6.34179,6.11164,6.72656,7.1534,7.52735,7.75367,7.49965,7.68025,7.56214,8.05107,8.13186,7.9552,8.29123,9.22004,9.18718,9.11932,9.43159,10.06522,9.71028,10.03337,5.85327,7.77116,9.49611,10.95409,12.60704,13.46193,14.24239,14.79229,15.46011,15.44635,15.84639,15.50298,15.25321,14.52048,13.66862,12.84852,11.90606,10.96481,10.06826
