13,2,2,4244598991748882,2018-05-28 10:34:46
21,2,2,4244598991748882,2018-05-28 10:35:46
26,3,2,4244598991748882,2018-05-28 10:36:47
32,3,4,4244598991748882,2018-05-28 10:37:47
39,3,5,4244598991748882,2018-05-28 10:38:47
45,4,5,4244598991748882,2018-05-28 10:39:47
50,4,5,4244598991748882,2018-05-28 10:40:47
55,4,6,4244598991748882,2018-05-28 10:41:47
58,4,6,4244598991748882,2018-05-28 10:42:48
59,4,6,4244598991748882,2018-05-28 10:43:48
60,5,7,4244598991748882,2018-05-28 10:44:48
60,6,7,4244598991748882,2018-05-28 10:45:48
66,6,7,4244598991748882,2018-05-28 10:46:48
67,6,7,4244598991748882,2018-05-28 10:47:49
70,6,7,4244598991748882,2018-05-28 10:48:49
72,6,8,4244598991748882,2018-05-28 10:49:49
72,6,8,4244598991748882,2018-05-28 10:50:49
73,6,8,4244598991748882,2018-05-28 10:51:49
75,7,8,4244598991748882,2018-05-28 10:52:50
80,7,8,4244598991748882,2018-05-28 10:53:50
82,7,8,4244598991748882,2018-05-28 10:54:50
82,7,8,4244598991748882,2018-05-28 10:55:50
83,8,8,4244598991748882,2018-05-28 10:56:50
90,8,8,4244598991748882,2018-05-28 10:57:50
90,8,8,4244598991748882,2018-05-28 10:58:51
91,8,8,4244598991748882,2018-05-28 10:59:51
92,8,8,4244598991748882,2018-05-28 11:00:51
93,8,8,4244598991748882,2018-05-28 11:01:51
94,8,8,4244598991748882,2018-05-28 11:02:51
95,8,8,4244598991748882,2018-05-28 11:03:52
96,9,8,4244598991748882,2018-05-28 11:04:52
101,9,8,4244598991748882,2018-05-28 11:05:52
102,9,8,4244598991748882,2018-05-28 11:06:52
107,10,9,4244598991748882,2018-05-28 11:07:52
110,10,10,4244598991748882,2018-05-28 11:08:52
112,10,10,4244598991748882,2018-05-28 11:09:53
113,10,10,4244598991748882,2018-05-28 11:10:53
116,10,11,4244598991748882,2018-05-28 11:11:53
118,10,11,4244598991748882,2018-05-28 11:12:53
