12,0,3,4243587581433632,2018-05-25 15:35:45
14,0,6,4243587581433632,2018-05-25 15:36:45
17,0,7,4243587581433632,2018-05-25 15:37:46
18,0,7,4243587581433632,2018-05-25 15:38:46
23,1,7,4243587581433632,2018-05-25 15:39:46
26,1,7,4243587581433632,2018-05-25 15:40:47
29,1,7,4243587581433632,2018-05-25 15:41:47
34,2,7,4243587581433632,2018-05-25 15:42:47
36,2,10,4243587581433632,2018-05-25 15:43:47
37,2,11,4243587581433632,2018-05-25 15:44:47
39,2,12,4243587581433632,2018-05-25 15:45:47
43,2,13,4243587581433632,2018-05-25 15:46:48
48,4,13,4243587581433632,2018-05-25 15:47:48
52,4,14,4243587581433632,2018-05-25 15:48:48
56,4,14,4243587581433632,2018-05-25 15:49:48
58,4,17,4243587581433632,2018-05-25 15:50:49
60,4,18,4243587581433632,2018-05-25 15:51:49
63,4,18,4243587581433632,2018-05-25 15:52:49
65,4,19,4243587581433632,2018-05-25 15:53:49
71,4,19,4243587581433632,2018-05-25 15:54:49
71,5,19,4243587581433632,2018-05-25 15:55:50
71,5,20,4243587581433632,2018-05-25 15:56:50
72,5,21,4243587581433632,2018-05-25 15:57:50
74,5,22,4243587581433632,2018-05-25 15:58:50
74,5,22,4243587581433632,2018-05-25 15:59:50
76,5,22,4243587581433632,2018-05-25 16:00:51
79,5,22,4243587581433632,2018-05-25 16:01:51
79,5,22,4243587581433632,2018-05-25 16:02:51
82,6,22,4243587581433632,2018-05-25 16:03:51
83,6,24,4243587581433632,2018-05-25 16:04:52
83,6,24,4243587581433632,2018-05-25 16:05:52
83,6,24,4243587581433632,2018-05-25 16:06:52
84,6,24,4243587581433632,2018-05-25 16:07:52
85,6,24,4243587581433632,2018-05-25 16:08:52
88,6,24,4243587581433632,2018-05-25 16:09:53
88,6,24,4243587581433632,2018-05-25 16:10:53
90,6,24,4243587581433632,2018-05-25 16:11:53
93,6,24,4243587581433632,2018-05-25 16:12:54
94,6,24,4243587581433632,2018-05-25 16:13:55
95,6,24,4243587581433632,2018-05-25 16:14:55
96,6,24,4243587581433632,2018-05-25 16:15:55
98,6,24,4243587581433632,2018-05-25 16:16:56
